docid,dirid,keywords,keywords_nouns,ur,topic
477421869,120931,주택 구매 대출 90% 가능한가요? 안녕하세요 현재 결혼 5년차에 7개월 신생아 키우고 있는 다문화가정 입니다. 2019년 개인회생 신청해서 2022년 10월에 끝났고 올해2월부터 직장생활하고 있습니다(연봉4100정도) 대출은 2금융 햇살론 700 3금융 300정도해서 1000만원 정도 있으며 모아둔 돈은 3천정도 있습니다. 주택 매매하여 안정적으로 생활하고 싶어 알아보고 있는데 70% 까지만 된다고 해서요.. 내생에 첫주택이나 신생아 관련 대출은 한번도 받은적 없습니다. 주택 매매관련 대출이 90% 가능 할까요?,주택 대출 현재 결혼 개월 신생아 다문화 개인 회생 올해 직장 생활 대출 금융 햇살 론 금융 돈 주택 매매 생활 내생 주택 신생아 관련 대출 한번 주택 매매 관련 대출,rural,1
477414259,121510,충남 부여입니다 cctv 판매하는곳 있나요? cctv 판매하는곳 있나요?,충남 판매 곳 판매 곳,rural,2
477429156,120931,동탄돌잔치 대규모 70명 대관 식사 장소 추천해주세요 안녕하세요 아기돌잔치가 2025년 5월일정이 있어서 이제 막 알아보려고 동탄돌잔치 장소 알아보려고 하는중인데 지금이 6개월차에 접어들기 시작해서 지금부터 돌잔치 장소 알아봐야 할것 같은데 검색해보니깐 동탄돌잔치 장소 중에 70명 정도 모시고 대규모로 식사가능한 장소가 별로 많지 않은것 같애요.. 혹시 동탄돌잔치 장소 추천해주실만한 장소가 있을까요? 1.주차 2.음식 3.공간  선택하는데 가장 중요할것 같아요. 동탄이 아니더라도 수원지역도 같이 보고 있습니다. 수원이면 더 좋을것 같네요 동탄돌잔치 장소 추천 해주시면 감사하겠습니다~,동탄 돌잔치 대규모 아기 돌잔치 이제 막 동탄 돌잔치 개월차 시작 돌잔치 검색 동탄 돌잔치 모시 대규모 별로 애 혹시 동탄 돌잔치 주차 음식 공간 선택 동탄 수원지 역도 보고 이면 더 동탄 돌잔치 해주시,rural,1
477448420,120931,"12살 애착베개 안녕하세요12살 초등학생입니다. 제가 한 5~6년째 쓰고있는 애착베개가 있는데요. 엄마께선 ""이거 너무 해졌다. 버릴거니까 한달 시간줄게"" 라고 하시더라구요. 근데 저는 이 베개가 너무너무 좋고 한때 엄마께서 한창 일로 바쁘셔서 출장을 많이 나가실 때 혼자 자는걸 안무섭게 도와준 베개라 더욱 못 버리겠어요. 이게 없으면 잠자리가 불안정하고악몽도 꿔요. 초등학생부터 이걸 못버리면 중학생고등학생까지 못버릴걸 알면서도.. 이게 없음 너무 불안해요. 저 어떡하죠?",살 애착 베개 살 초등학생 제 애착 베개 엄마 시간 줄 베개 엄마 한창 출장 때 혼자 베개 더욱 못 잠자리 악몽 초등학생 걸 중학생 고등학생 걸,rural,2
477479770,120931,세계 1위 유튜버 알려주세요 말 그대로 세계 1위 유튜버 알려주세요,세계 유튜버 말 그대로 세계 유튜버,rural,0
477476022,120931,요기요 앱 삭제하면 주문 취소돼나여 제가 아까 요기요앱에서 뭘 시켰는데 앱 삭제 하면 주문이 취소 돼나요?,앱 삭제 취소 제 앱 뭘 앱 삭제 취소,rural,6
477474808,120931,대피소 마련해두는 이유 안녕하세요 궁금한게 있는데 대피소는 왜 마련해두는거죠? 지하주차장이랑 별거 다를 거 없던데,대피소 이유 대피소 왜 지하 주차장 별거,rural,1
477472430,120931,치아 임플란트 손상으로 재수술? 안녕하세요? 오른쪽 상부 어금니 임플란트 재수술 치료에 대한 질문입니다. 자세한 설명을 위해 오른쪽 상부 끝어금니(사랑니 아님)를 7번이라하고 설명드리겠습니다. 5년전 6번 어금니(7번은 자연니)를 임플란트하고 잘 사용하고 있던중에 5번 어금니에 문제가 있어 임플란트 치료중(현재까지 발치하고 임플란트 심음)에 2주전(10/22일) 4번 치아 염증 치료를 위해 잇몸 수술을 하였습니다. 수술 당일 6번 임플란트 치아가 방해되니 6번 치아 보철물을 제거하고 잇몸치료후 다시 붙혀준다고 6번보철물을 제거하였습니다. 1주일후(10/28일)에 4번 치료하고 실밥뽑고 제거했던 6번 보철물 부착을 하던중 6번 임플란트 픽스처가 손상되었다고하면서(임플란트 사이가 벌어진 사진 보여줌) 기존 임플란트 뽑고 새로 하여야한다고 하여 동의하고 10/28일 당일에 기존 임플란트 픽스처를 제거하였습니다. 피가나서 솜을 2시간가량 물고 있다가 버리고 물을 먹는데 코로 물이나와 확인해보니 입안에 천공이 생겼습니다. 액체류를 먹으면 코로 물을 먹은것 같이 심해서 10/29일 다음날 다시 방문하여 물으니 기존 임플란트가 깊어서 천공이 발생하였고 큰 문제 없이 자연적으로 치료된다 하여 그냥 참고 1주일을 보내고 있습니다. 그러나 여전히 코로 물이 들어간것처럼 불편을 겪고 있는 상황입니다. 제가 알고 싶은것은 1. 6번 치아는 5년전에 임플란트 시술후에 문제없이 잘 사용해왔고 일련의 치료 과정에 포함된것 아닌데 제가 비용 100프로를 부담해야 하는지? 4번이나 5번 치료과정 또는 처음부터 6번 임플란트 치료시 치과 치료 과실이나 실수로 손상된것은 아닌지? 제 생각으로는 5번 임플란트 치료(발치 및 식립) 또는 4번 치료과정 중에 6번 보철물의 탈부착 과정에서 손상될 가능성이 더 높다고 보는데? 치과에서는 자신들 문제가 아니라 일상 사용중에 부서진 것이라하면서 1백 만원이 넘는 임플란트 재수술 비용 100프로를 제가 부담해야 한다고 합니다. 2. 6번 임플란트 제거 수술후 발생한 입안 천공으로 코로 물이 나오는 증상이 1주일 넘게 지속되고 있는데 이비인후과등 다른 치료없이 계속 그냥 자연 치료되도록 놔두어도 되는지? 모쪼록 전문의님의 자세한 소견 부탁드립니다. 감사합니다.,치아 임플란트 손상 재수술 오른쪽 어금니 임플란트 재수술 치료 설명 위해 오른쪽 끝 어금니 사랑니 를 설명 어금니 번은 를 임플란트 사용 어금니 문제 임플란트 치료 현재 발치 임플란트 심음 치아 염증 치료 위해 잇몸 수술 수술 당일 임플란트 치아 방해 치아 보철물 제거 잇몸 치료 보철물 제거 일후 치료 실밥 제거 보철물 부착 임플란트 픽스 처가 손상 임플란트 사이 기존 임플란트 동의 당일 기존 임플란트 픽스 제거 솜 물 물 코로 물이 확인 입안 천공 액체 류 코로 물 다음 날 기존 임플란트 천공 발생 문제 치료 그냥 참고 주일 코로 물이 불편 제 알 치아 임플란트 시술 문제 사용 일련 치료 포함 제 비용 프로 부담 치료 처음 임플란트 치료 치과 치료 과실 실수 손상 제 생각 임플란트 치료 발치 및 식립 치료 보철물 탈 부착 손상 가능성 더 치과 자신 문제 일상 사용 것 만원 임플란트 재수술 비용 프로 제 부담 임플란트 제거 수술 발생 입안 천공 코로 물이 증상 주일 지속 이비인후과 다른 치료 계속 그냥 치료 전문의 소견,rural,5
477473949,120931,횟집 매운탕 안녕하세요. 횟집에서 회 포장할 때 궁금증 있어 여쭙니다 보통 식당에서 먹을 땐 매운탕을 서비스로 주거나 하지 않나요..? 아니면 작은 건 그냥 주고 좀 큰 사이즈는 값을 주고 먹거나 했던 걸로 기억해서용(제가 잘못 생각하는 거면 알려주세욤) 이게 또 가게마다 다르기도 하겠지만요 궁금한 점은 예로 도미 한 마리를 포장해간다 했을 때 그 한 마리 가격에 횟감 떠주시는 값까지 포함해서 들어가는 거죠? 그러면 손님이 도미 한 마리를 전부 구매한 것인데 손님이 원하든 원하지 않든 매운탕용 횟감도(머리나 몸통 뼈 쪽) 다 포함해서 줘야 하는 게 맞지 않나요? 필요 없다면 모를까요 근데 왜 횟감 떠주고 매운탕거리(자잘한 부분) 달라고 하면 그건 또 그거 대로 값을 더 받는 건지 궁금해요. 그냥 장사해야 하고 벌어야 하니까 단순하게 거기에도 값을 붙인 건지 아니면 그게 횟집에서 정당하게 받는 건지 알고 싶습니당,횟집 매운탕 횟집 포장 때 궁금증 식당 땐 매운탕 서비스 주거 건 그냥 좀 사이즈 값 걸 기억 제 잘못 생각 욤 또 가게 도미 포장 간다 때 그 가격 횟감 값 포함 손님 도미 전부 것 손님 매운탕 횟감 머리 몸통 뼈 쪽 포함 게 필요 왜 횟감 매운탕 부분 달라 또 그거 값 더 그냥 값 그게 횟집 알 습,rural,2
477469742,121011,경상남도 거창군 구경 할 곳 어디인가요??? 물좋고 공기 좋은 거창군..과연 어디로 관광을 가야 잘했다고 소문이 날까요???ㅠ/.ㅠ,구경 곳 어디 물 과연 어디 관광,rural,2
477474251,120931,농협와우사거리 봉담 왕림휴게소 가는 버스 몇번일까요? 버스타고 몇분거리죠?급해요 ㅠㅠ,농협 휴게소 버스 몇번 버스 분,rural,5
477391930,121110,포항 김승한 성형외과 안녕하세요..!! 김승환 성형외과에서 쌍수하는데 수면마취하고 부분마취하나요?? 부분마취 주사가 아프다고 해서요 ㅠㅠ,김승 성형 외과 김승환 성형 외과 쌍수 마취 부분 마취 부분 마취 주사,rural,5
477495822,121110,포항옆쪽에있는  우리나라 대표적인 섬이름은 무엇인가요,옆쪽 우리나라 대표 섬 무엇,rural,0
477485725,120813,강원도 인제군 상남면에서 동서울터미널... 강원도 인제군 상남면에서 동서울터미널을 한번에 가는 버스가 있다는데 사실인가요? 사실이면 어떻게 가는지 궁금해요,터미널 터미널 한번 버스 사실 사실 이면,rural,5
477479224,121603,자전거 보관소 탄금호 피크닉 공원에 자전거 보관소있나요?,자전거 보관 소 탄금호 피크닉 공원 자전거 보관 소,rural,3
477432036,120931,~~농촌에서 하루빨리 일하고 싶어요?~~ 안녕하세요 항상 저희엄마한테 죄송한게 돈을 벌어서 용돈을 한번도 드리지 못해서 늘 미안하고 죄송해서 올해가 가기전에 돈을 벌어서 부모님 용돈도 드리고 건강검진도 시켜드리면 좋을것 같다는 생각이 들었으며 내가 좋아하는 서울(경기도) 좋아하는 지역에서 농촌일을 배우면서 열심히 일을 하고 싶다는 생각이 드네요 집이 망했다고 친척들이 무시하지만 두고보자 성공해서 꼭 좋은모습 보여드리겠다는 다짐을 해서 좋은곳이 있으면 하루라도 빨리 가서 일을 배워보고 싶네요,농촌 항상 엄마 돈 용돈 한번 늘 올해 돈 부모님 용돈 건강검진 생각 지역 농촌 생각 드네 집 친척 무시 꼭 모습 다짐 곳 하루 보고,rural,4
477417927,120931,~~농촌에서 하루빨리 일하고 싶어요?~~ 안녕하세요 마음을 편안하고 안정을 되찾고 나서 머릿속에 쌓인 것을 비우고 가슴속에 있는 상처를 뻥하고 뚫어버리면 좋을것 같아서 농촌에서 하루빨리 돈을 벌기 위해서는 내가 해야될 숙제 10가지를 빨리 해결해야겠다는 생각이 번쩍 들었어요 창원에 있는 농촌이 아니라 경기도에 있는 농촌에서 숙식제공 되는 곳으로 가고 싶네요,농촌 마음 머릿속 것 가슴속 상처 뻥 농촌 돈 숙제 해결 생각 번쩍 농촌 농촌 숙식 제공 곳,rural,0
477497122,120931,임플란트 손상 및 재수술 여부? 안녕하세요? 오른쪽 상부 어금니 임플란트 재수술 치료에 대한 질문입니다. 자세한 설명을 위해 오른쪽 상부 끝어금니(사랑니 아님)를 7번이라하고 설명드리겠습니다. 5년전 6번 어금니(7번은 자연니)를 임플란트하고 잘 사용하고 있던중에 5번 어금니에 문제가 있어 임플란트 치료중(현재까지 발치하고 임플란트 심음)에 2주전(10/22일) 4번 치아 염증 치료를 위해 잇몸 수술을 하였습니다. 수술 당일 6번 임플란트 치아가 방해되니 6번 치아 보철물을 제거하고 잇몸치료후 다시 붙혀준다고 6번보철물을 제거하였습니다. 1주일후(10/28일)에 4번 치료하고 실밥뽑고 제거했던 6번 보철물 부착을 하던중 6번 임플란트 픽스처가 손상되었다고하면서(임플란트 사이가 벌어진 사진 보여줌) 기존 임플란트 뽑고 새로 하여야한다고 하여 동의하고 10/28일 당일에 기존 임플란트 픽스처를 제거하였습니다. 피가나서 솜을 2시간가량 물고 있다가 버리고 물을 먹는데 코로 물이나와 확인해보니 입안에 천공이 생겼습니다. 액체류를 먹으면 코로 물을 먹은것 같이 심해서 10/29일 다음날 다시 방문하여 물으니 기존 임플란트가 깊어서 천공이 발생하였고 큰 문제 없이 자연적으로 치료된다 하여 그냥 참고 1주일을 보내고 있습니다. 그러나 여전히 코로 물이 들어간것처럼 불편을 겪고 있는 상황입니다. 제가 알고 싶은것은 1. 6번 치아는 5년전에 임플란트 시술후에 문제없이 잘 사용해왔고 일련의 치료 과정에 포함된것 아닌데 제가 비용 100프로를 부담해야 하는지? 4번이나 5번 치료과정 또는 처음부터 6번 임플란트 치료시 치과 치료 과실이나 실수로 손상된것은 아닌지? 제 생각으로는 5번 임플란트 치료(발치 및 식립) 또는 4번 치료과정 중에 6번 보철물의 탈부착 과정에서 손상될 가능성이 더 높다고 보는데? 치과에서는 자신들 문제가 아니라 일상 사용중에 부서진 것이라하면서 1백 만원이 넘는 임플란트 재수술 비용 100프로를 제가 부담해야 한다고 합니다. 2. 6번 임플란트 제거 수술후 발생한 입안 천공으로 코로 물이 나오는 증상이 1주일 넘게 지속되고 있는데 이비인후과등 다른 치료없이 계속 그냥 자연 치료되도록 놔두어도 되는지? 모쪼록 전문의님의 자세한 소견 부탁드립니다. 감사합니다.,임플란트 손상 및 재수술 여부 오른쪽 어금니 임플란트 재수술 치료 설명 위해 오른쪽 끝 어금니 사랑니 를 설명 어금니 번은 를 임플란트 사용 어금니 문제 임플란트 치료 현재 발치 임플란트 심음 치아 염증 치료 위해 잇몸 수술 수술 당일 임플란트 치아 방해 치아 보철물 제거 잇몸 치료 보철물 제거 일후 치료 실밥 제거 보철물 부착 임플란트 픽스 처가 손상 임플란트 사이 기존 임플란트 동의 당일 기존 임플란트 픽스 제거 솜 물 물 코로 물이 확인 입안 천공 액체 류 코로 물 다음 날 기존 임플란트 천공 발생 문제 치료 그냥 참고 주일 코로 물이 불편 제 알 치아 임플란트 시술 문제 사용 일련 치료 포함 제 비용 프로 부담 치료 처음 임플란트 치료 치과 치료 과실 실수 손상 제 생각 임플란트 치료 발치 및 식립 치료 보철물 탈 부착 손상 가능성 더 치과 자신 문제 일상 사용 것 만원 임플란트 재수술 비용 프로 제 부담 임플란트 제거 수술 발생 입안 천공 코로 물이 증상 주일 지속 이비인후과 다른 치료 계속 그냥 치료 전문의 소견,rural,5
